task_id,manager_id,manager_name,team,channel,priority,requires_login,target_category,query,agent_prompt,output_path_hint,evidence_policy
agent_reach_iraq_arnold_press_conferences,iraq_arnold,Graham Arnold,Iraq,press_conferences,2,False,press_conferences,Graham Arnold Iraq press conference tactics lineup substitutions World Cup,"Use Agent-Reach to research Graham Arnold (Iraq) for the World Cup project.
Channel: press_conferences. Query: Graham Arnold Iraq press conference tactics lineup substitutions World Cup
Use public sources only.
Save one Markdown file per useful source under data/raw/research_evidence/agent_reach_inbox/iraq_arnold/.
Each Markdown file must start with these metadata lines:
manager_id: iraq_arnold
manager_name: Graham Arnold
team: Iraq
category: press_conferences
source_url: <original URL>
source_title: <source title>
source_channel: press_conferences
Then include source-grounded notes only. Do not invent tactical claims.",data/raw/research_evidence/agent_reach_inbox/iraq_arnold/,Direct manager quotes should be separated from journalist interpretation.
agent_reach_iraq_arnold_youtube_breakdowns,iraq_arnold,Graham Arnold,Iraq,youtube_breakdowns,3,False,external_views,Iraq Graham Arnold tactical breakdown video analysis,"Use Agent-Reach to research Graham Arnold (Iraq) for the World Cup project.
Channel: youtube_breakdowns. Query: Iraq Graham Arnold tactical breakdown video analysis
Use public sources only.
Save one Markdown file per useful source under data/raw/research_evidence/agent_reach_inbox/iraq_arnold/.
Each Markdown file must start with these metadata lines:
manager_id: iraq_arnold
manager_name: Graham Arnold
team: Iraq
category: external_views
source_url: <original URL>
source_title: <source title>
source_channel: youtube_breakdowns
Then include source-grounded notes only. Do not invent tactical claims.",data/raw/research_evidence/agent_reach_inbox/iraq_arnold/,Use captions/transcripts when available; cite the video URL.
agent_reach_iraq_arnold_github_and_open_data,iraq_arnold,Graham Arnold,Iraq,github_and_open_data,4,False,decision_records,Iraq football open data lineups formations substitutions Graham Arnold,"Use Agent-Reach to research Graham Arnold (Iraq) for the World Cup project.
Channel: github_and_open_data. Query: Iraq football open data lineups formations substitutions Graham Arnold
Use public sources only.
Save one Markdown file per useful source under data/raw/research_evidence/agent_reach_inbox/iraq_arnold/.
Each Markdown file must start with these metadata lines:
manager_id: iraq_arnold
manager_name: Graham Arnold
team: Iraq
category: decision_records
source_url: <original URL>
source_title: <source title>
source_channel: github_and_open_data
Then include source-grounded notes only. Do not invent tactical claims.",data/raw/research_evidence/agent_reach_inbox/iraq_arnold/,Prefer structured public data and transparent match records.
agent_reach_norway_solbakken_web_tactical_reports,norway_solbakken,Stale Solbakken,Norway,web_tactical_reports,1,False,tactical_reports,Stale Solbakken Norway tactical analysis formation pressing transitions World Cup 2026,"Use Agent-Reach to research Stale Solbakken (Norway) for the World Cup project.
Channel: web_tactical_reports. Query: Stale Solbakken Norway tactical analysis formation pressing transitions World Cup 2026
Use public sources only.
Save one Markdown file per useful source under data/raw/research_evidence/agent_reach_inbox/norway_solbakken/.
Each Markdown file must start with these metadata lines:
manager_id: norway_solbakken
manager_name: Stale Solbakken
team: Norway
category: tactical_reports
source_url: <original URL>
source_title: <source title>
source_channel: web_tactical_reports
Then include source-grounded notes only. Do not invent tactical claims.",data/raw/research_evidence/agent_reach_inbox/norway_solbakken/,Core recurring tactical evidence from public tactical reports.
agent_reach_norway_solbakken_press_conferences,norway_solbakken,Stale Solbakken,Norway,press_conferences,2,False,press_conferences,Stale Solbakken Norway press conference tactics lineup substitutions World Cup,"Use Agent-Reach to research Stale Solbakken (Norway) for the World Cup project.
Channel: press_conferences. Query: Stale Solbakken Norway press conference tactics lineup substitutions World Cup
Use public sources only.
Save one Markdown file per useful source under data/raw/research_evidence/agent_reach_inbox/norway_solbakken/.
Each Markdown file must start with these metadata lines:
manager_id: norway_solbakken
manager_name: Stale Solbakken
team: Norway
category: press_conferences
source_url: <original URL>
source_title: <source title>
source_channel: press_conferences
Then include source-grounded notes only. Do not invent tactical claims.",data/raw/research_evidence/agent_reach_inbox/norway_solbakken/,Direct manager quotes should be separated from journalist interpretation.
agent_reach_norway_solbakken_youtube_breakdowns,norway_solbakken,Stale Solbakken,Norway,youtube_breakdowns,3,False,external_views,Norway Stale Solbakken tactical breakdown video analysis,"Use Agent-Reach to research Stale Solbakken (Norway) for the World Cup project.
Channel: youtube_breakdowns. Query: Norway Stale Solbakken tactical breakdown video analysis
Use public sources only.
Save one Markdown file per useful source under data/raw/research_evidence/agent_reach_inbox/norway_solbakken/.
Each Markdown file must start with these metadata lines:
manager_id: norway_solbakken
manager_name: Stale Solbakken
team: Norway
category: external_views
source_url: <original URL>
source_title: <source title>
source_channel: youtube_breakdowns
Then include source-grounded notes only. Do not invent tactical claims.",data/raw/research_evidence/agent_reach_inbox/norway_solbakken/,Use captions/transcripts when available; cite the video URL.
agent_reach_norway_solbakken_github_and_open_data,norway_solbakken,Stale Solbakken,Norway,github_and_open_data,4,False,decision_records,Norway football open data lineups formations substitutions Stale Solbakken,"Use Agent-Reach to research Stale Solbakken (Norway) for the World Cup project.
Channel: github_and_open_data. Query: Norway football open data lineups formations substitutions Stale Solbakken
Use public sources only.
Save one Markdown file per useful source under data/raw/research_evidence/agent_reach_inbox/norway_solbakken/.
Each Markdown file must start with these metadata lines:
manager_id: norway_solbakken
manager_name: Stale Solbakken
team: Norway
category: decision_records
source_url: <original URL>
source_title: <source title>
source_channel: github_and_open_data
Then include source-grounded notes only. Do not invent tactical claims.",data/raw/research_evidence/agent_reach_inbox/norway_solbakken/,Prefer structured public data and transparent match records.
agent_reach_senegal_thiaw_web_tactical_reports,senegal_thiaw,Pape Thiaw,Senegal,web_tactical_reports,1,False,tactical_reports,Pape Thiaw Senegal tactical analysis formation pressing transitions World Cup 2026,"Use Agent-Reach to research Pape Thiaw (Senegal) for the World Cup project.
Channel: web_tactical_reports. Query: Pape Thiaw Senegal tactical analysis formation pressing transitions World Cup 2026
Use public sources only.
Save one Markdown file per useful source under data/raw/research_evidence/agent_reach_inbox/senegal_thiaw/.
Each Markdown file must start with these metadata lines:
manager_id: senegal_thiaw
manager_name: Pape Thiaw
team: Senegal
category: tactical_reports
source_url: <original URL>
source_title: <source title>
source_channel: web_tactical_reports
Then include source-grounded notes only. Do not invent tactical claims.",data/raw/research_evidence/agent_reach_inbox/senegal_thiaw/,Core recurring tactical evidence from public tactical reports.
agent_reach_senegal_thiaw_press_conferences,senegal_thiaw,Pape Thiaw,Senegal,press_conferences,2,False,press_conferences,Pape Thiaw Senegal press conference tactics lineup substitutions World Cup,"Use Agent-Reach to research Pape Thiaw (Senegal) for the World Cup project.
Channel: press_conferences. Query: Pape Thiaw Senegal press conference tactics lineup substitutions World Cup
Use public sources only.
Save one Markdown file per useful source under data/raw/research_evidence/agent_reach_inbox/senegal_thiaw/.
Each Markdown file must start with these metadata lines:
manager_id: senegal_thiaw
manager_name: Pape Thiaw
team: Senegal
category: press_conferences
source_url: <original URL>
source_title: <source title>
source_channel: press_conferences
Then include source-grounded notes only. Do not invent tactical claims.",data/raw/research_evidence/agent_reach_inbox/senegal_thiaw/,Direct manager quotes should be separated from journalist interpretation.
agent_reach_senegal_thiaw_youtube_breakdowns,senegal_thiaw,Pape Thiaw,Senegal,youtube_breakdowns,3,False,external_views,Senegal Pape Thiaw tactical breakdown video analysis,"Use Agent-Reach to research Pape Thiaw (Senegal) for the World Cup project.
Channel: youtube_breakdowns. Query: Senegal Pape Thiaw tactical breakdown video analysis
Use public sources only.
Save one Markdown file per useful source under data/raw/research_evidence/agent_reach_inbox/senegal_thiaw/.
Each Markdown file must start with these metadata lines:
manager_id: senegal_thiaw
manager_name: Pape Thiaw
team: Senegal
category: external_views
source_url: <original URL>
source_title: <source title>
source_channel: youtube_breakdowns
Then include source-grounded notes only. Do not invent tactical claims.",data/raw/research_evidence/agent_reach_inbox/senegal_thiaw/,Use captions/transcripts when available; cite the video URL.
agent_reach_senegal_thiaw_github_and_open_data,senegal_thiaw,Pape Thiaw,Senegal,github_and_open_data,4,False,decision_records,Senegal football open data lineups formations substitutions Pape Thiaw,"Use Agent-Reach to research Pape Thiaw (Senegal) for the World Cup project.
Channel: github_and_open_data. Query: Senegal football open data lineups formations substitutions Pape Thiaw
Use public sources only.
Save one Markdown file per useful source under data/raw/research_evidence/agent_reach_inbox/senegal_thiaw/.
Each Markdown file must start with these metadata lines:
manager_id: senegal_thiaw
manager_name: Pape Thiaw
team: Senegal
category: decision_records
source_url: <original URL>
source_title: <source title>
source_channel: github_and_open_data
Then include source-grounded notes only. Do not invent tactical claims.",data/raw/research_evidence/agent_reach_inbox/senegal_thiaw/,Prefer structured public data and transparent match records.
